"Industrial Production, Original and Seasonally Adjusted by Country and Month"

"Country","Month","Industrial Production index, original, 2010=100"
"Slovakia","2024M09",119.3
"Slovakia","2024M10",131.1
"Slovakia","2024M11",125.8
"Slovakia","2024M12",107.1
"Slovenia","2000M01",75.3
"Slovenia","2000M02",79.2
"Slovenia","2000M03",91.2
"Slovenia","2000M04",77.4
"Slovenia","2000M05",88.7
"Slovenia","2000M06",91.7
"Slovenia","2000M07",83.1
"Slovenia","2000M08",72.8
"Slovenia","2000M09",88.8
"Slovenia","2000M10",89.2
"Slovenia","2000M11",91.9
"Slovenia","2000M12",76.7
"Slovenia","2001M01",82.1
"Slovenia","2001M02",81.4
"Slovenia","2001M03",93.8
"Slovenia","2001M04",84.6
"Slovenia","2001M05",89.6
"Slovenia","2001M06",88.2
"Slovenia","2001M07",88.4
"Slovenia","2001M08",75.0
"Slovenia","2001M09",87.8
"Slovenia","2001M10",95.6
"Slovenia","2001M11",92.0
"Slovenia","2001M12",76.8
"Slovenia","2002M01",85.2
"Slovenia","2002M02",84.1
"Slovenia","2002M03",92.4
"Slovenia","2002M04",92.7
"Slovenia","2002M05",89.8
"Slovenia","2002M06",86.3
"Slovenia","2002M07",92.4
"Slovenia","2002M08",75.0
"Slovenia","2002M09",94.0
"Slovenia","2002M10",97.0
"Slovenia","2002M11",92.4
"Slovenia","2002M12",78.9
"Slovenia","2003M01",83.7
"Slovenia","2003M02",86.3
"Slovenia","2003M03",93.7
"Slovenia","2003M04",90.5
"Slovenia","2003M05",89.1
"Slovenia","2003M06",88.5
"Slovenia","2003M07",91.7
"Slovenia","2003M08",73.1
"Slovenia","2003M09",97.0
"Slovenia","2003M10",100.8
"Slovenia","2003M11",97.0
"Slovenia","2003M12",83.8
"Slovenia","2004M01",86.3
"Slovenia","2004M02",89.4
"Slovenia","2004M03",103.4
"Slovenia","2004M04",93.0
"Slovenia","2004M05",93.8
"Slovenia","2004M06",96.9
"Slovenia","2004M07",93.7
"Slovenia","2004M08",80.9
"Slovenia","2004M09",101.2
"Slovenia","2004M10",99.9
"Slovenia","2004M11",100.8
"Slovenia","2004M12",88.5
"Slovenia","2005M01",90.6
"Slovenia","2005M02",86.4
"Slovenia","2005M03",101.1
"Slovenia","2005M04",95.1
"Slovenia","2005M05",100.1
"Slovenia","2005M06",104.0
"Slovenia","2005M07",98.8
"Slovenia","2005M08",81.2
"Slovenia","2005M09",104.4
"Slovenia","2005M10",103.1
"Slovenia","2005M11",107.9
"Slovenia","2005M12",94.5
"Slovenia","2006M01",96.7
"Slovenia","2006M02",93.3
"Slovenia","2006M03",107.2
"Slovenia","2006M04",94.6
"Slovenia","2006M05",107.5
"Slovenia","2006M06",106.9
"Slovenia","2006M07",104.4
"Slovenia","2006M08",88.7
"Slovenia","2006M09",109.3
"Slovenia","2006M10",112.0
"Slovenia","2006M11",116.1
"Slovenia","2006M12",96.7
"Slovenia","2007M01",105.1
"Slovenia","2007M02",101.6
"Slovenia","2007M03",115.8
"Slovenia","2007M04",107.0
"Slovenia","2007M05",111.9
"Slovenia","2007M06",113.6
"Slovenia","2007M07",114.4
"Slovenia","2007M08",96.9
"Slovenia","2007M09",113.6
"Slovenia","2007M10",124.4
"Slovenia","2007M11",119.7
"Slovenia","2007M12",98.0
"Slovenia","2008M01",110.5
"Slovenia","2008M02",114.7
"Slovenia","2008M03",117.8
"Slovenia","2008M04",122.9
"Slovenia","2008M05",116.2
"Slovenia","2008M06",121.2
"Slovenia","2008M07",116.8
"Slovenia","2008M08",94.9
"Slovenia","2008M09",124.0
"Slovenia","2008M10",125.1
"Slovenia","2008M11",105.6
"Slovenia","2008M12",85.0
"Slovenia","2009M01",91.7
"Slovenia","2009M02",89.9
"Slovenia","2009M03",99.0
"Slovenia","2009M04",86.3
"Slovenia","2009M05",90.3
"Slovenia","2009M06",95.1
"Slovenia","2009M07",92.4
"Slovenia","2009M08",78.4
"Slovenia","2009M09",103.1
"Slovenia","2009M10",100.6
"Slovenia","2009M11",103.7
"Slovenia","2009M12",89.1
"Slovenia","2010M01",85.0
"Slovenia","2010M02",89.6
"Slovenia","2010M03",108.3
"Slovenia","2010M04",94.9
"Slovenia","2010M05",103.8
"Slovenia","2010M06",105.1
"Slovenia","2010M07",98.7
"Slovenia","2010M08",88.5
"Slovenia","2010M09",108.4
"Slovenia","2010M10",106.9
"Slovenia","2010M11",109.1
"Slovenia","2010M12",101.5
"Slovenia","2011M01",95.8
"Slovenia","2011M02",94.8
"Slovenia","2011M03",114.0
"Slovenia","2011M04",96.7
"Slovenia","2011M05",107.7
"Slovenia","2011M06",107.5
"Slovenia","2011M07",96.6
"Slovenia","2011M08",86.7
"Slovenia","2011M09",110.1
"Slovenia","2011M10",103.6
"Slovenia","2011M11",108.8
"Slovenia","2011M12",93.1
"Slovenia","2012M01",96.2
"Slovenia","2012M02",97.8
"Slovenia","2012M03",110.1
"Slovenia","2012M04",98.8
"Slovenia","2012M05",103.6
"Slovenia","2012M06",104.7
"Slovenia","2012M07",100.1
"Slovenia","2012M08",89.4
"Slovenia","2012M09",102.6
"Slovenia","2012M10",109.0
"Slovenia","2012M11",103.6
"Slovenia","2012M12",86.0
"Slovenia","2013M01",96.0
"Slovenia","2013M02",97.2
"Slovenia","2013M03",102.9
"Slovenia","2013M04",101.8
"Slovenia","2013M05",101.1
"Slovenia","2013M06",99.4
"Slovenia","2013M07",101.3
"Slovenia","2013M08",84.4
"Slovenia","2013M09",103.4
"Slovenia","2013M10",107.3
"Slovenia","2013M11",103.0
"Slovenia","2013M12",93.0
"Slovenia","2014M01",95.9
"Slovenia","2014M02",95.8
"Slovenia","2014M03",106.8
"Slovenia","2014M04",102.6
"Slovenia","2014M05",101.1
"Slovenia","2014M06",105.5
"Slovenia","2014M07",106.6
"Slovenia","2014M08",83.2
"Slovenia","2014M09",108.4
"Slovenia","2014M10",110.4
"Slovenia","2014M11",104.7
"Slovenia","2014M12",96.3
"Slovenia","2015M01",99.4
"Slovenia","2015M02",102.9
"Slovenia","2015M03",116.0
"Slovenia","2015M04",103.6
"Slovenia","2015M05",107.2
"Slovenia","2015M06",114.6
"Slovenia","2015M07",109.6
"Slovenia","2015M08",89.8
"Slovenia","2015M09",115.1
"Slovenia","2015M10",114.1
"Slovenia","2015M11",113.3
"Slovenia","2015M12",99.9
"Slovenia","2016M01",104.1
"Slovenia","2016M02",111.5
"Slovenia","2016M03",120.3
"Slovenia","2016M04",111.9
"Slovenia","2016M05",117.5
"Slovenia","2016M06",122.6
"Slovenia","2016M07",112.0
"Slovenia","2016M08",99.1
"Slovenia","2016M09",123.3
"Slovenia","2016M10",117.5
"Slovenia","2016M11",121.8
"Slovenia","2016M12",108.7
"Slovenia","2017M01",111.8
"Slovenia","2017M02",115.1
"Slovenia","2017M03",135.8
"Slovenia","2017M04",113.7
"Slovenia","2017M05",127.4
"Slovenia","2017M06",131.7
"Slovenia","2017M07",120.1
"Slovenia","2017M08",106.8
"Slovenia","2017M09",133.5
"Slovenia","2017M10",132.9
"Slovenia","2017M11",133.9
"Slovenia","2017M12",113.0
"Slovenia","2018M01",127.9
"Slovenia","2018M02",124.2
"Slovenia","2018M03",141.4
"Slovenia","2018M04",124.9
"Slovenia","2018M05",135.4
"Slovenia","2018M06",133.2
"Slovenia","2018M07",129.9
"Slovenia","2018M08",112.3
"Slovenia","2018M09",130.7
"Slovenia","2018M10",142.5
"Slovenia","2018M11",137.4
"Slovenia","2018M12",111.6
"Slovenia","2019M01",131.8
"Slovenia","2019M02",128.8
"Slovenia","2019M03",142.4
"Slovenia","2019M04",139.3
"Slovenia","2019M05",140.4
"Slovenia","2019M06",130.7
"Slovenia","2019M07",140.4
"Slovenia","2019M08",110.5
"Slovenia","2019M09",137.2
"Slovenia","2019M10",145.7
"Slovenia","2019M11",136.0
"Slovenia","2019M12",116.2
"Slovenia","2020M01",127.9
"Slovenia","2020M02",134.2
"Slovenia","2020M03",134.5
"Slovenia","2020M04",101.3
"Slovenia","2020M05",113.9
"Slovenia","2020M06",123.7
"Slovenia","2020M07",132.2
"Slovenia","2020M08",107.6
"Slovenia","2020M09",137.2
"Slovenia","2020M10",143.6
"Slovenia","2020M11",138.8
"Slovenia","2020M12",120.8
"Slovenia","2021M01",124.9
"Slovenia","2021M02",131.0
"Slovenia","2021M03",153.8
"Slovenia","2021M04",136.7
"Slovenia","2021M05",143.4
"Slovenia","2021M06",145.5
"Slovenia","2021M07",137.2
"Slovenia","2021M08",118.0
"Slovenia","2021M09",144.9
"Slovenia","2021M10",144.8
"Slovenia","2021M11",150.3
"Slovenia","2021M12",140.0
"Slovenia","2022M01",144.1
"Slovenia","2022M02",131.4
"Slovenia","2022M03",160.4
"Slovenia","2022M04",136.8
"Slovenia","2022M05",148.8
"Slovenia","2022M06",151.7
"Slovenia","2022M07",138.2
"Slovenia","2022M08",122.5
"Slovenia","2022M09",146.6
"Slovenia","2022M10",138.9
"Slovenia","2022M11",146.0
"Slovenia","2022M12",125.3
"Slovenia","2023M01",134.2
"Slovenia","2023M02",131.5
"Slovenia","2023M03",155.1
"Slovenia","2023M04",125.6
"Slovenia","2023M05",145.6
"Slovenia","2023M06",148.1
"Slovenia","2023M07",127.6
"Slovenia","2023M08",103.1
"Slovenia","2023M09",135.3
"Slovenia","2023M10",135.8
"Slovenia","2023M11",142.1
"Slovenia","2023M12",111.5
"Slovenia","2024M01",127.8
"Slovenia","2024M02",132.1
"Slovenia","2024M03",139.9
"Slovenia","2024M04",137.2
"Slovenia","2024M05",134.3
"Slovenia","2024M06",132.8
"Slovenia","2024M07",134.2
"Slovenia","2024M08",107.6
"Slovenia","2024M09",134.2
"Slovenia","2024M10",145.0
"Slovenia","2024M11",135.8
"Slovenia","2024M12",118.2
"Spain","2000M01",113.1
"Spain","2000M02",119.5
"Spain","2000M03",130.0
"Spain","2000M04",109.5
"Spain","2000M05",127.0
"Spain","2000M06",126.6
"Spain","2000M07",122.6
"Spain","2000M08",83.0
"Spain","2000M09",119.4
"Spain","2000M10",121.0
"Spain","2000M11",127.3
"Spain","2000M12",107.3
"Spain","2001M01",118.5
"Spain","2001M02",115.4
"Spain","2001M03",125.4
"Spain","2001M04",109.2
"Spain","2001M05",125.9
"Spain","2001M06",123.5
"Spain","2001M07",122.1
"Spain","2001M08",85.6
"Spain","2001M09",115.9
"Spain","2001M10",124.6
"Spain","2001M11",121.1
"Spain","2001M12",102.6
"Spain","2002M01",115.9
"Spain","2002M02",113.9
"Spain","2002M03",111.8
"Spain","2002M04",121.3
"Spain","2002M05",123.2
"Spain","2002M06",117.0
"Spain","2002M07",126.4
"Spain","2002M08",82.1
"Spain","2002M09",118.5
"Spain","2002M10",131.0
"Spain","2002M11",121.8
"Spain","2002M12",105.9
"Spain","2003M01",115.6
"Spain","2003M02",116.3
"Spain","2003M03",122.8
"Spain","2003M04",115.6
"Spain","2003M05",121.5
"Spain","2003M06",122.0
"Spain","2003M07",129.0
"Spain","2003M08",80.7
"Spain","2003M09",121.1
"Spain","2003M10",131.9
"Spain","2003M11",122.9
"Spain","2003M12",110.3
"Spain","2004M01",112.2
"Spain","2004M02",118.4
"Spain","2004M03",131.7
"Spain","2004M04",116.8
"Spain","2004M05",124.9
"Spain","2004M06",129.2
"Spain","2004M07",129.2
"Spain","2004M08",85.4
"Spain","2004M09",126.2
"Spain","2004M10",122.8
"Spain","2004M11",128.6
"Spain","2004M12",111.8
"Spain","2005M01",113.1
"Spain","2005M02",117.2
"Spain","2005M03",123.0
"Spain","2005M04",125.4
"Spain","2005M05",125.3
"Spain","2005M06",129.1
"Spain","2005M07",124.8
"Spain","2005M08",88.8
"Spain","2005M09",126.5
"Spain","2005M10",122.8
"Spain","2005M11",129.9
"Spain","2005M12",113.5
"Spain","2006M01",121.3
"Spain","2006M02",122.0
"Spain","2006M03",138.3
"Spain","2006M04",113.6
"Spain","2006M05",133.6
"Spain","2006M06",135.4
"Spain","2006M07",129.4
"Spain","2006M08",91.6
"Spain","2006M09",127.3
"Spain","2006M10",130.9
"Spain","2006M11",134.6
"Spain","2006M12",114.4
"Spain","2007M01",129.4
"Spain","2007M02",125.7
"Spain","2007M03",139.7
"Spain","2007M04",119.4
"Spain","2007M05",138.1
"Spain","2007M06",135.4
"Spain","2007M07",135.1
"Spain","2007M08",93.7
"Spain","2007M09",125.6
"Spain","2007M10",137.9
"Spain","2007M11",133.5
"Spain","2007M12",114.7
"Spain","2008M01",128.2
"Spain","2008M02",130.5
"Spain","2008M03",118.4
"Spain","2008M04",133.6
"Spain","2008M05",126.4
"Spain","2008M06",120.6
"Spain","2008M07",132.6
"Spain","2008M08",82.9
"Spain","2008M09",119.8
"Spain","2008M10",121.0
"Spain","2008M11",109.0
"Spain","2008M12",96.3
"Spain","2009M01",96.8
"Spain","2009M02",98.8
"Spain","2009M03",102.4
"Spain","2009M04",95.7
"Spain","2009M05",98.2
"Spain","2009M06",103.4
"Spain","2009M07",110.2
"Spain","2009M08",74.1
"Spain","2009M09",104.4
"Spain","2009M10",105.5
"Spain","2009M11",104.7
"Spain","2009M12",94.9
"Spain","2010M01",92.0
"Spain","2010M02",96.9
"Spain","2010M03",109.4
"Spain","2010M04",98.6
"Spain","2010M05",103.3
"Spain","2010M06",106.8
"Spain","2010M07",107.6
"Spain","2010M08",76.6
"Spain","2010M09",103.3
"Spain","2010M10",101.8
"Spain","2010M11",108.3
"Spain","2010M12",95.2
"Spain","2011M01",96.0
"Spain","2011M02",99.7
"Spain","2011M03",110.3
"Spain","2011M04",93.9
"Spain","2011M05",103.1
"Spain","2011M06",103.5
"Spain","2011M07",102.2
"Spain","2011M08",77.4
"Spain","2011M09",101.8
"Spain","2011M10",97.2
"Spain","2011M11",100.2
"Spain","2011M12",89.5
"Spain","2012M01",93.4
"Spain","2012M02",96.2
"Spain","2012M03",98.6
"Spain","2012M04",86.2
"Spain","2012M05",97.9
"Spain","2012M06",95.5
"Spain","2012M07",97.4
"Spain","2012M08",74.4
"Spain","2012M09",88.7
"Spain","2012M10",96.5
"Spain","2012M11",92.1
"Spain","2012M12",80.1
"Spain","2013M01",89.8
"Spain","2013M02",87.8
"Spain","2013M03",88.5
"Spain","2013M04",91.7
"Spain","2013M05",94.7
"Spain","2013M06",90.9
"Spain","2013M07",97.9
"Spain","2013M08",70.7
"Spain","2013M09",91.8
"Spain","2013M10",97.5
"Spain","2013M11",92.0
"Spain","2013M12",83.3
"Spain","2014M01",89.7
"Spain","2014M02",90.3
"Spain","2014M03",95.4
"Spain","2014M04",89.6
"Spain","2014M05",95.0
"Spain","2014M06",93.2
"Spain","2014M07",98.9
"Spain","2014M08",69.1
"Spain","2014M09",95.2
"Spain","2014M10",98.5
"Spain","2014M11",91.8
"Spain","2014M12",86.2
"Spain","2015M01",87.7
"Spain","2015M02",91.5
"Spain","2015M03",100.4
"Spain","2015M04",91.5
"Spain","2015M05",95.4
"Spain","2015M06",100.2
"Spain","2015M07",104.6
"Spain","2015M08",72.5
"Spain","2015M09",99.3
"Spain","2015M10",98.8
"Spain","2015M11",97.9
"Spain","2015M12",89.6
"Spain","2016M01",90.0
"Spain","2016M02",97.1
"Spain","2016M03",99.1
"Spain","2016M04",100.4
"Spain","2016M05",98.8
"Spain","2016M06",99.7
"Spain","2016M07",97.2
"Spain","2016M08",77.3
"Spain","2016M09",99.5
"Spain","2016M10",96.6
"Spain","2016M11",101.6
"Spain","2016M12",88.6
"Spain","2017M01",96.3
"Spain","2017M02",95.9
"Spain","2017M03",108.2
"Spain","2017M04",89.1
"Spain","2017M05",104.9
"Spain","2017M06",104.1
"Spain","2017M07",99.9
"Spain","2017M08",79.6
"Spain","2017M09",100.0
"Spain","2017M10",103.4
"Spain","2017M11",106.6
"Spain","2017M12",91.5
"Spain","2018M01",99.6
"Spain","2018M02",98.5
"Spain","2018M03",104.6
"Spain","2018M04",99.6
"Spain","2018M05",106.4
"Spain","2018M06",102.0
"Spain","2018M07",103.8
"Spain","2018M08",80.4
"Spain","2018M09",96.9
"Spain","2018M10",107.3
"Spain","2018M11",103.0
"Spain","2018M12",87.7
"Spain","2019M01",101.7
"Spain","2019M02",98.5
"Spain","2019M03",104.1
"Spain","2019M04",97.3
"Spain","2019M05",107.7
"Spain","2019M06",99.6
"Spain","2019M07",107.0
"Spain","2019M08",79.4
"Spain","2019M09",99.6
"Spain","2019M10",108.2
"Spain","2019M11",102.4
"Spain","2019M12",89.6
"Spain","2020M01",97.3
"Spain","2020M02",98.2
"Spain","2020M03",91.4
"Spain","2020M04",63.5
"Spain","2020M05",77.1
"Spain","2020M06",89.5
"Spain","2020M07",100.2
"Spain","2020M08",74.5
"Spain","2020M09",99.1
"Spain","2020M10",101.4
"Spain","2020M11",100.2
"Spain","2020M12",91.6
"Spain","2021M01",91.2
"Spain","2021M02",94.7
"Spain","2021M03",105.7
"Spain","2021M04",95.9
"Spain","2021M05",98.8
"Spain","2021M06",99.5
"Spain","2021M07",100.8
"Spain","2021M08",77.7
"Spain","2021M09",100.5
"Spain","2021M10",98.0
"Spain","2021M11",105.2
"Spain","2021M12",94.7
"Spain","2022M01",94.4
"Spain","2022M02",98.3
"Spain","2022M03",105.7
"Spain","2022M04",95.8
"Spain","2022M05",106.2
"Spain","2022M06",105.9
"Spain","2022M07",101.9
"Spain","2022M08",82.0
"Spain","2022M09",104.4
"Spain","2022M10",100.1
"Spain","2022M11",104.3
"Spain","2022M12",90.7
"Spain","2023M01",95.0
"Spain","2023M02",97.2
"Spain","2023M03",110.6
"Spain","2023M04",90.4
"Spain","2023M05",105.0
"Spain","2023M06",103.5
"Spain","2023M07",99.5
"Spain","2023M08",78.2
"Spain","2023M09",99.4
"Spain","2023M10",100.7
"Spain","2023M11",104.6
"Spain","2023M12",86.1
"Spain","2024M01",98.7
"Spain","2024M02",101.4
"Spain","2024M03",97.2
"Spain","2024M04",101.4
"Spain","2024M05",104.8
"Spain","2024M06",98.8
"Spain","2024M07",104.1
"Spain","2024M08",75.1
"Spain","2024M09",99.5
"Spain","2024M10",107.2
"Spain","2024M11",100.8
"Spain","2024M12",90.2
"Sweden","2000M01",85.4
"Sweden","2000M02",95.4
"Sweden","2000M03",108.2
"Sweden","2000M04",93.4
"Sweden","2000M05",104.5
"Sweden","2000M06",100.8
"Sweden","2000M07",71.8
"Sweden","2000M08",93.7
"Sweden","2000M09",103.8
"Sweden","2000M10",108.8
"Sweden","2000M11",112.9
"Sweden","2000M12",99.2
"Sweden","2001M01",98.7
"Sweden","2001M02",96.0
"Sweden","2001M03",108.9
"Sweden","2001M04",93.4
"Sweden","2001M05",101.1
"Sweden","2001M06",96.6
"Sweden","2001M07",71.0
"Sweden","2001M08",92.6
"Sweden","2001M09",98.8
"Sweden","2001M10",108.5
"Sweden","2001M11",107.0
"Sweden","2001M12",93.1
"Sweden","2002M01",96.4
"Sweden","2002M02",96.7
"Sweden","2002M03",104.0
"Sweden","2002M04",102.9
"Sweden","2002M05",98.9
"Sweden","2002M06",96.5
"Sweden","2002M07",71.7
"Sweden","2002M08",88.6
"Sweden","2002M09",100.8
"Sweden","2002M10",108.1
"Sweden","2002M11",104.4
"Sweden","2002M12",97.1
"Sweden","2003M01",96.9
"Sweden","2003M02",95.0
"Sweden","2003M03",104.8
"Sweden","2003M04",103.0
"Sweden","2003M05",99.5
"Sweden","2003M06",99.4
"Sweden","2003M07",74.5
"Sweden","2003M08",88.2
"Sweden","2003M09",106.7
"Sweden","2003M10",110.0
"Sweden","2003M11",102.4
"Sweden","2003M12",102.8
"Sweden","2004M01",98.1
"Sweden","2004M02",101.0
"Sweden","2004M03",115.0
"Sweden","2004M04",107.0
"Sweden","2004M05",101.9
"Sweden","2004M06",109.8
"Sweden","2004M07",76.1
"Sweden","2004M08",95.2
"Sweden","2004M09",112.5
"Sweden","2004M10",110.4
"Sweden","2004M11",114.1
"Sweden","2004M12",108.8
"Sweden","2005M01",97.8
"Sweden","2005M02",104.8
"Sweden","2005M03",115.1
"Sweden","2005M04",108.4
"Sweden","2005M05",108.4
"Sweden","2005M06",112.1
"Sweden","2005M07",81.6
"Sweden","2005M08",96.5
"Sweden","2005M09",114.8
"Sweden","2005M10",113.2
"Sweden","2005M11",114.8
"Sweden","2005M12",113.4
"Sweden","2006M01",107.5
"Sweden","2006M02",105.2
"Sweden","2006M03",122.5
"Sweden","2006M04",104.0
"Sweden","2006M05",115.1
"Sweden","2006M06",113.4
"Sweden","2006M07",80.4
"Sweden","2006M08",100.5
"Sweden","2006M09",114.9
"Sweden","2006M10",118.7
"Sweden","2006M11",120.5
"Sweden","2006M12",117.7
"Sweden","2007M01",114.0
"Sweden","2007M02",111.8
"Sweden","2007M03",127.9
"Sweden","2007M04",111.9
"Sweden","2007M05",119.1
"Sweden","2007M06",116.2
"Sweden","2007M07",86.0
"Sweden","2007M08",105.7
"Sweden","2007M09",113.4
"Sweden","2007M10",122.7
"Sweden","2007M11",125.3
"Sweden","2007M12",112.0
"Sweden","2008M01",117.8
"Sweden","2008M02",116.4
"Sweden","2008M03",117.9
"Sweden","2008M04",121.5
"Sweden","2008M05",119.0
"Sweden","2008M06",115.1
"Sweden","2008M07",87.2
"Sweden","2008M08",99.6
"Sweden","2008M09",117.1
"Sweden","2008M10",115.5
"Sweden","2008M11",105.0
"Sweden","2008M12",97.8
"Sweden","2009M01",88.5
"Sweden","2009M02",91.7
"Sweden","2009M03",100.1
"Sweden","2009M04",91.0
"Sweden","2009M05",87.6
"Sweden","2009M06",97.7
"Sweden","2009M07",71.1
"Sweden","2009M08",80.5
"Sweden","2009M09",99.4
"Sweden","2009M10",96.9
"Sweden","2009M11",95.1
"Sweden","2009M12",96.5
"Sweden","2010M01",87.4
"Sweden","2010M02",89.7
"Sweden","2010M03",107.9
"Sweden","2010M04",97.5
"Sweden","2010M05",101.5
"Sweden","2010M06",109.8
"Sweden","2010M07",81.8
"Sweden","2010M08",90.4
"Sweden","2010M09",108.1
"Sweden","2010M10",104.4
"Sweden","2010M11",111.1
"Sweden","2010M12",110.5
