"Price Indices by Country and Month"

"Country","Month","Consumer price index, 2010=100"
"North Macedonia","2003M12",87.8
"North Macedonia","2004M01",87.9
"North Macedonia","2004M02",87.2
"North Macedonia","2004M03",87.1
"North Macedonia","2004M04",86.4
"North Macedonia","2004M05",86.8
"North Macedonia","2004M06",86.6
"North Macedonia","2004M07",85.5
"North Macedonia","2004M08",85.1
"North Macedonia","2004M09",85.1
"North Macedonia","2004M10",86.1
"North Macedonia","2004M11",86.5
"North Macedonia","2004M12",86.0
"North Macedonia","2005M01",86.5
"North Macedonia","2005M02",86.9
"North Macedonia","2005M03",86.8
"North Macedonia","2005M04",86.8
"North Macedonia","2005M05",87.1
"North Macedonia","2005M06",87.3
"North Macedonia","2005M07",86.5
"North Macedonia","2005M08",86.0
"North Macedonia","2005M09",86.5
"North Macedonia","2005M10",87.1
"North Macedonia","2005M11",86.8
"North Macedonia","2005M12",87.4
"North Macedonia","2006M01",88.9
"North Macedonia","2006M02",89.2
"North Macedonia","2006M03",89.3
"North Macedonia","2006M04",89.5
"North Macedonia","2006M05",90.6
"North Macedonia","2006M06",89.9
"North Macedonia","2006M07",89.8
"North Macedonia","2006M08",89.4
"North Macedonia","2006M09",89.2
"North Macedonia","2006M10",89.3
"North Macedonia","2006M11",90.1
"North Macedonia","2006M12",90.0
"North Macedonia","2007M01",90.0
"North Macedonia","2007M02",90.0
"North Macedonia","2007M03",90.2
"North Macedonia","2007M04",90.6
"North Macedonia","2007M05",91.2
"North Macedonia","2007M06",91.1
"North Macedonia","2007M07",90.9
"North Macedonia","2007M08",91.4
"North Macedonia","2007M09",92.2
"North Macedonia","2007M10",92.7
"North Macedonia","2007M11",94.0
"North Macedonia","2007M12",95.1
"North Macedonia","2008M01",97.6
"North Macedonia","2008M02",98.4
"North Macedonia","2008M03",99.2
"North Macedonia","2008M04",99.6
"North Macedonia","2008M05",99.8
"North Macedonia","2008M06",100.1
"North Macedonia","2008M07",99.2
"North Macedonia","2008M08",99.0
"North Macedonia","2008M09",98.8
"North Macedonia","2008M10",99.5
"North Macedonia","2008M11",99.6
"North Macedonia","2008M12",100.0
"North Macedonia","2009M01",99.4
"North Macedonia","2009M02",99.2
"North Macedonia","2009M03",99.4
"North Macedonia","2009M04",99.2
"North Macedonia","2009M05",100.2
"North Macedonia","2009M06",98.5
"North Macedonia","2009M07",98.0
"North Macedonia","2009M08",97.7
"North Macedonia","2009M09",97.6
"North Macedonia","2009M10",97.2
"North Macedonia","2009M11",97.4
"North Macedonia","2009M12",98.4
"North Macedonia","2010M01",99.1
"North Macedonia","2010M02",99.4
"North Macedonia","2010M03",99.9
"North Macedonia","2010M04",100.5
"North Macedonia","2010M05",99.9
"North Macedonia","2010M06",100.1
"North Macedonia","2010M07",99.6
"North Macedonia","2010M08",99.7
"North Macedonia","2010M09",99.8
"North Macedonia","2010M10",100.1
"North Macedonia","2010M11",100.5
"North Macedonia","2010M12",101.3
"North Macedonia","2011M01",102.1
"North Macedonia","2011M02",103.1
"North Macedonia","2011M03",104.9
"North Macedonia","2011M04",105.2
"North Macedonia","2011M05",105.0
"North Macedonia","2011M06",104.3
"North Macedonia","2011M07",103.5
"North Macedonia","2011M08",103.4
"North Macedonia","2011M09",103.3
"North Macedonia","2011M10",103.6
"North Macedonia","2011M11",104.2
"North Macedonia","2011M12",104.1
"North Macedonia","2012M01",105.4
"North Macedonia","2012M02",105.9
"North Macedonia","2012M03",106.4
"North Macedonia","2012M04",107.6
"North Macedonia","2012M05",107.3
"North Macedonia","2012M06",106.8
"North Macedonia","2012M07",105.8
"North Macedonia","2012M08",107.3
"North Macedonia","2012M09",108.8
"North Macedonia","2012M10",109.0
"North Macedonia","2012M11",109.0
"North Macedonia","2012M12",109.0
"North Macedonia","2013M01",109.4
"North Macedonia","2013M02",109.6
"North Macedonia","2013M03",109.7
"North Macedonia","2013M04",111.2
"North Macedonia","2013M05",110.9
"North Macedonia","2013M06",111.2
"North Macedonia","2013M07",110.0
"North Macedonia","2013M08",110.3
"North Macedonia","2013M09",110.5
"North Macedonia","2013M10",110.4
"North Macedonia","2013M11",110.3
"North Macedonia","2013M12",110.6
"North Macedonia","2014M01",110.4
"North Macedonia","2014M02",110.3
"North Macedonia","2014M03",109.9
"North Macedonia","2014M04",110.0
"North Macedonia","2014M05",110.3
"North Macedonia","2014M06",110.0
"North Macedonia","2014M07",110.2
"North Macedonia","2014M08",109.7
"North Macedonia","2014M09",109.7
"North Macedonia","2014M10",110.0
"North Macedonia","2014M11",109.9
"North Macedonia","2014M12",109.9
"North Macedonia","2015M01",109.1
"North Macedonia","2015M02",109.1
"North Macedonia","2015M03",109.6
"North Macedonia","2015M04",110.0
"North Macedonia","2015M05",110.5
"North Macedonia","2015M06",110.6
"North Macedonia","2015M07",109.8
"North Macedonia","2015M08",109.7
"North Macedonia","2015M09",109.5
"North Macedonia","2015M10",109.5
"North Macedonia","2015M11",109.6
"North Macedonia","2015M12",109.6
"North Macedonia","2016M01",109.3
"North Macedonia","2016M02",109.1
"North Macedonia","2016M03",109.2
"North Macedonia","2016M04",109.3
"North Macedonia","2016M05",109.8
"North Macedonia","2016M06",109.8
"North Macedonia","2016M07",109.5
"North Macedonia","2016M08",109.4
"North Macedonia","2016M09",109.6
"North Macedonia","2016M10",109.6
"North Macedonia","2016M11",109.3
"North Macedonia","2016M12",109.2
"North Macedonia","2017M01",109.9
"North Macedonia","2017M02",109.4
"North Macedonia","2017M03",109.9
"North Macedonia","2017M04",110.4
"North Macedonia","2017M05",111.2
"North Macedonia","2017M06",111.5
"North Macedonia","2017M07",110.9
"North Macedonia","2017M08",111.3
"North Macedonia","2017M09",111.3
"North Macedonia","2017M10",111.6
"North Macedonia","2017M11",111.8
"North Macedonia","2017M12",111.9
"North Macedonia","2018M01",111.4
"North Macedonia","2018M02",111.6
"North Macedonia","2018M03",111.6
"North Macedonia","2018M04",111.9
"North Macedonia","2018M05",113.0
"North Macedonia","2018M06",113.0
"North Macedonia","2018M07",112.7
"North Macedonia","2018M08",113.0
"North Macedonia","2018M09",112.9
"North Macedonia","2018M10",113.2
"North Macedonia","2018M11",113.1
"North Macedonia","2018M12",112.8
"North Macedonia","2019M01",112.8
"North Macedonia","2019M02",112.8
"North Macedonia","2019M03",113.2
"North Macedonia","2019M04",114.1
"North Macedonia","2019M05",114.6
"North Macedonia","2019M06",113.4
"North Macedonia","2019M07",113.6
"North Macedonia","2019M08",113.9
"North Macedonia","2019M09",113.2
"North Macedonia","2019M10",113.1
"North Macedonia","2019M11",113.0
"North Macedonia","2019M12",113.3
"North Macedonia","2020M01",113.5
"North Macedonia","2020M02",113.6
"North Macedonia","2020M03",113.8
"North Macedonia","2020M04",113.9
"North Macedonia","2020M05",114.4
"North Macedonia","2020M06",115.3
"North Macedonia","2020M07",115.0
"North Macedonia","2020M08",115.6
"North Macedonia","2020M09",115.3
"North Macedonia","2020M10",115.4
"North Macedonia","2020M11",115.4
"North Macedonia","2020M12",115.9
"North Macedonia","2021M01",115.6
"North Macedonia","2021M02",115.7
"North Macedonia","2021M03",116.2
"North Macedonia","2021M04",117.0
"North Macedonia","2021M05",117.8
"North Macedonia","2021M06",118.4
"North Macedonia","2021M07",119.0
"North Macedonia","2021M08",119.7
"North Macedonia","2021M09",119.6
"North Macedonia","2021M10",120.1
"North Macedonia","2021M11",121.0
"North Macedonia","2021M12",121.5
"North Macedonia","2022M01",123.3
"North Macedonia","2022M02",124.5
"North Macedonia","2022M03",126.5
"North Macedonia","2022M04",129.3
"North Macedonia","2022M05",131.8
"North Macedonia","2022M06",135.5
"North Macedonia","2022M07",138.0
"North Macedonia","2022M08",139.8
"North Macedonia","2022M09",142.0
"North Macedonia","2022M10",143.9
"North Macedonia","2022M11",144.6
"North Macedonia","2022M12",144.3
"North Macedonia","2023M01",144.4
"North Macedonia","2023M02",145.2
"North Macedonia","2023M03",145.1
"North Macedonia","2023M04",146.1
"North Macedonia","2023M05",146.7
"North Macedonia","2023M06",148.1
"North Macedonia","2023M07",149.6
"North Macedonia","2023M08",151.4
"North Macedonia","2023M09",151.3
"North Macedonia","2023M10",149.0
"North Macedonia","2023M11",149.2
"North Macedonia","2023M12",149.5
"North Macedonia","2024M01",149.0
"North Macedonia","2024M02",149.6
"North Macedonia","2024M03",150.9
"North Macedonia","2024M04",152.0
"North Macedonia","2024M05",153.3
"North Macedonia","2024M06",152.9
"North Macedonia","2024M07",154.0
"North Macedonia","2024M08",154.8
"North Macedonia","2024M09",155.2
"North Macedonia","2024M10",154.1
"North Macedonia","2024M11",155.6
"North Macedonia","2024M12",156.1
"Norway","2000M01",80.9
"Norway","2000M02",81.2
"Norway","2000M03",81.3
"Norway","2000M04",81.6
"Norway","2000M05",81.7
"Norway","2000M06",82.1
"Norway","2000M07",81.8
"Norway","2000M08",81.8
"Norway","2000M09",82.5
"Norway","2000M10",82.5
"Norway","2000M11",83.0
"Norway","2000M12",82.8
"Norway","2001M01",83.5
"Norway","2001M02",84.2
"Norway","2001M03",84.4
"Norway","2001M04",84.7
"Norway","2001M05",85.1
"Norway","2001M06",85.1
"Norway","2001M07",84.0
"Norway","2001M08",83.9
"Norway","2001M09",84.4
"Norway","2001M10",84.4
"Norway","2001M11",84.4
"Norway","2001M12",84.6
"Norway","2002M01",84.7
"Norway","2002M02",84.8
"Norway","2002M03",85.1
"Norway","2002M04",85.2
"Norway","2002M05",85.5
"Norway","2002M06",85.5
"Norway","2002M07",85.4
"Norway","2002M08",85.0
"Norway","2002M09",85.6
"Norway","2002M10",85.9
"Norway","2002M11",86.2
"Norway","2002M12",86.9
"Norway","2003M01",88.9
"Norway","2003M02",89.0
"Norway","2003M03",88.4
"Norway","2003M04",87.7
"Norway","2003M05",87.2
"Norway","2003M06",87.0
"Norway","2003M07",86.6
"Norway","2003M08",86.9
"Norway","2003M09",87.3
"Norway","2003M10",87.3
"Norway","2003M11",87.4
"Norway","2003M12",87.4
"Norway","2004M01",87.3
"Norway","2004M02",87.4
"Norway","2004M03",87.8
"Norway","2004M04",88.0
"Norway","2004M05",88.1
"Norway","2004M06",88.1
"Norway","2004M07",88.0
"Norway","2004M08",87.7
"Norway","2004M09",88.3
"Norway","2004M10",88.5
"Norway","2004M11",88.5
"Norway","2004M12",88.4
"Norway","2005M01",88.2
"Norway","2005M02",88.3
"Norway","2005M03",88.7
"Norway","2005M04",89.2
"Norway","2005M05",89.5
"Norway","2005M06",89.5
"Norway","2005M07",89.3
"Norway","2005M08",89.4
"Norway","2005M09",90.0
"Norway","2005M10",90.1
"Norway","2005M11",90.1
"Norway","2005M12",90.0
"Norway","2006M01",89.8
"Norway","2006M02",90.6
"Norway","2006M03",90.8
"Norway","2006M04",91.5
"Norway","2006M05",91.5
"Norway","2006M06",91.4
"Norway","2006M07",91.1
"Norway","2006M08",91.1
"Norway","2006M09",92.4
"Norway","2006M10",92.5
"Norway","2006M11",92.4
"Norway","2006M12",92.0
"Norway","2007M01",90.9
"Norway","2007M02",91.2
"Norway","2007M03",91.8
"Norway","2007M04",91.8
"Norway","2007M05",91.9
"Norway","2007M06",91.8
"Norway","2007M07",91.5
"Norway","2007M08",91.4
"Norway","2007M09",92.1
"Norway","2007M10",92.3
"Norway","2007M11",93.8
"Norway","2007M12",94.6
"Norway","2008M01",94.2
"Norway","2008M02",94.7
"Norway","2008M03",94.7
"Norway","2008M04",94.7
"Norway","2008M05",94.7
"Norway","2008M06",94.9
"Norway","2008M07",95.4
"Norway","2008M08",95.6
"Norway","2008M09",97.0
"Norway","2008M10",97.3
"Norway","2008M11",96.8
"Norway","2008M12",96.6
"Norway","2009M01",96.3
"Norway","2009M02",97.1
"Norway","2009M03",97.1
"Norway","2009M04",97.4
"Norway","2009M05",97.6
"Norway","2009M06",98.2
"Norway","2009M07",97.6
"Norway","2009M08",97.4
"Norway","2009M09",98.2
"Norway","2009M10",98.0
"Norway","2009M11",98.3
"Norway","2009M12",98.6
"Norway","2010M01",98.7
"Norway","2010M02",99.9
"Norway","2010M03",100.4
"Norway","2010M04",100.7
"Norway","2010M05",100.1
"Norway","2010M06",100.0
"Norway","2010M07",99.5
"Norway","2010M08",99.2
"Norway","2010M09",99.9
"Norway","2010M10",100.0
"Norway","2010M11",100.2
"Norway","2010M12",101.3
"Norway","2011M01",100.7
"Norway","2011M02",101.1
"Norway","2011M03",101.4
"Norway","2011M04",102.0
"Norway","2011M05",101.8
"Norway","2011M06",101.4
"Norway","2011M07",101.1
"Norway","2011M08",100.6
"Norway","2011M09",101.4
"Norway","2011M10",101.3
"Norway","2011M11",101.3
"Norway","2011M12",101.4
"Norway","2012M01",101.2
"Norway","2012M02",102.3
"Norway","2012M03",102.2
"Norway","2012M04",102.3
"Norway","2012M05",102.3
"Norway","2012M06",101.8
"Norway","2012M07",101.3
"Norway","2012M08",100.9
"Norway","2012M09",102.0
"Norway","2012M10",102.4
"Norway","2012M11",102.5
"Norway","2012M12",102.8
"Norway","2013M01",102.6
"Norway","2013M02",103.3
"Norway","2013M03",103.6
"Norway","2013M04",104.1
"Norway","2013M05",104.2
"Norway","2013M06",103.9
"Norway","2013M07",104.4
"Norway","2013M08",104.2
"Norway","2013M09",104.7
"Norway","2013M10",104.9
"Norway","2013M11",105.0
"Norway","2013M12",104.9
"Norway","2014M01",104.9
"Norway","2014M02",105.4
"Norway","2014M03",105.7
"Norway","2014M04",106.1
"Norway","2014M05",106.2
"Norway","2014M06",105.9
"Norway","2014M07",106.7
"Norway","2014M08",106.3
"Norway","2014M09",107.0
"Norway","2014M10",107.1
"Norway","2014M11",107.1
"Norway","2014M12",107.1
"Norway","2015M01",107.1
"Norway","2015M02",107.4
"Norway","2015M03",107.7
"Norway","2015M04",108.2
"Norway","2015M05",108.4
"Norway","2015M06",108.7
"Norway","2015M07",108.7
"Norway","2015M08",108.5
"Norway","2015M09",109.2
"Norway","2015M10",109.7
"Norway","2015M11",110.0
"Norway","2015M12",109.6
"Norway","2016M01",110.2
"Norway","2016M02",110.9
"Norway","2016M03",111.3
"Norway","2016M04",111.7
"Norway","2016M05",112.1
"Norway","2016M06",112.7
"Norway","2016M07",113.5
"Norway","2016M08",112.8
"Norway","2016M09",113.2
"Norway","2016M10",113.7
"Norway","2016M11",113.9
"Norway","2016M12",113.4
"Norway","2017M01",113.3
"Norway","2017M02",113.7
"Norway","2017M03",114.0
"Norway","2017M04",114.2
"Norway","2017M05",114.4
"Norway","2017M06",114.9
"Norway","2017M07",115.2
"Norway","2017M08",114.3
"Norway","2017M09",115.0
"Norway","2017M10",115.1
"Norway","2017M11",115.2
"Norway","2017M12",115.2
"Norway","2018M01",115.1
"Norway","2018M02",116.2
"Norway","2018M03",116.5
"Norway","2018M04",117.0
"Norway","2018M05",117.1
"Norway","2018M06",117.8
"Norway","2018M07",118.7
"Norway","2018M08",118.2
"Norway","2018M09",118.9
"Norway","2018M10",118.7
"Norway","2018M11",119.2
"Norway","2018M12",119.2
"Norway","2019M01",118.7
"Norway","2019M02",119.7
"Norway","2019M03",119.9
"Norway","2019M04",120.3
"Norway","2019M05",120.0
"Norway","2019M06",120.1
"Norway","2019M07",121.0
"Norway","2019M08",120.1
"Norway","2019M09",120.6
"Norway","2019M10",120.9
"Norway","2019M11",121.2
"Norway","2019M12",120.9
"Norway","2020M01",120.9
"Norway","2020M02",120.8
"Norway","2020M03",120.8
"Norway","2020M04",121.3
"Norway","2020M05",121.5
"Norway","2020M06",121.7
"Norway","2020M07",122.6
"Norway","2020M08",122.2
"Norway","2020M09",122.6
"Norway","2020M10",122.9
"Norway","2020M11",122.0
"Norway","2020M12",122.6
"Norway","2021M01",123.9
"Norway","2021M02",124.8
"Norway","2021M03",124.4
"Norway","2021M04",124.9
"Norway","2021M05",124.8
"Norway","2021M06",125.2
"Norway","2021M07",126.3
"Norway","2021M08",126.3
"Norway","2021M09",127.6
"Norway","2021M10",127.3
"Norway","2021M11",128.2
"Norway","2021M12",129.1
"Norway","2022M01",127.9
"Norway","2022M02",129.3
"Norway","2022M03",130.1
"Norway","2022M04",131.6
"Norway","2022M05",131.9
"Norway","2022M06",133.1
"Norway","2022M07",134.9
"Norway","2022M08",134.5
"Norway","2022M09",136.4
"Norway","2022M10",136.8
"Norway","2022M11",136.6
"Norway","2022M12",136.7
"Norway","2023M01",136.9
"Norway","2023M02",137.5
"Norway","2023M03",138.6
"Norway","2023M04",140.1
"Norway","2023M05",140.7
"Norway","2023M06",141.6
"Norway","2023M07",142.1
"Norway","2023M08",141.1
"Norway","2023M09",141.0
"Norway","2023M10",142.4
"Norway","2023M11",143.1
"Norway","2023M12",143.2
"Norway","2024M01",143.3
"Norway","2024M02",143.7
"Norway","2024M03",144.0
"Norway","2024M04",145.2
"Norway","2024M05",145.0
"Norway","2024M06",145.3
"Norway","2024M07",146.0
"Norway","2024M08",144.8
"Norway","2024M09",145.2
"Norway","2024M10",146.0
"Norway","2024M11",146.5
"Norway","2024M12",146.4
"Poland","2000M01",73.4
"Poland","2000M02",74.0
"Poland","2000M03",74.7
"Poland","2000M04",75.0
"Poland","2000M05",75.5
"Poland","2000M06",76.0
"Poland","2000M07",76.6
"Poland","2000M08",76.4
"Poland","2000M09",77.1
"Poland","2000M10",77.7
"Poland","2000M11",78.0
"Poland","2000M12",78.2
"Poland","2001M01",78.8
"Poland","2001M02",78.9
"Poland","2001M03",79.2
"Poland","2001M04",79.8
"Poland","2001M05",80.8
"Poland","2001M06",80.7
"Poland","2001M07",80.5
"Poland","2001M08",80.2
"Poland","2001M09",80.5
"Poland","2001M10",80.8
"Poland","2001M11",80.8
"Poland","2001M12",81.0
"Poland","2002M01",81.7
"Poland","2002M02",81.8
"Poland","2002M03",81.9
"Poland","2002M04",82.3
"Poland","2002M05",82.1
"Poland","2002M06",81.8
"Poland","2002M07",81.4
"Poland","2002M08",81.1
"Poland","2002M09",81.4
"Poland","2002M10",81.6
"Poland","2002M11",81.5
"Poland","2002M12",81.6
"Poland","2003M01",81.9
"Poland","2003M02",82.0
"Poland","2003M03",82.2
"Poland","2003M04",82.4
"Poland","2003M05",82.4
"Poland","2003M06",82.3
"Poland","2003M07",82.0
"Poland","2003M08",81.7
"Poland","2003M09",82.1
"Poland","2003M10",82.5
"Poland","2003M11",82.7
"Poland","2003M12",82.9
"Poland","2004M01",83.2
"Poland","2004M02",83.3
"Poland","2004M03",83.5
"Poland","2004M04",84.2
"Poland","2004M05",85.0
"Poland","2004M06",85.8
"Poland","2004M07",85.7
"Poland","2004M08",85.3
"Poland","2004M09",85.6
"Poland","2004M10",86.1
"Poland","2004M11",86.3
"Poland","2004M12",86.4
"Poland","2005M01",86.5
"Poland","2005M02",86.4
"Poland","2005M03",86.5
"Poland","2005M04",86.8
"Poland","2005M05",87.1
"Poland","2005M06",86.9
"Poland","2005M07",86.8
"Poland","2005M08",86.7
"Poland","2005M09",87.1
"Poland","2005M10",87.4
"Poland","2005M11",87.3
"Poland","2005M12",87.2
"Poland","2006M01",87.3
"Poland","2006M02",87.3
"Poland","2006M03",87.2
"Poland","2006M04",87.8
"Poland","2006M05",88.3
"Poland","2006M06",88.0
"Poland","2006M07",88.1
"Poland","2006M08",88.4
"Poland","2006M09",88.5
"Poland","2006M10",88.4
"Poland","2006M11",88.5
"Poland","2006M12",88.4
"Poland","2007M01",88.7
"Poland","2007M02",89.0
"Poland","2007M03",89.4
"Poland","2007M04",89.9
"Poland","2007M05",90.3
"Poland","2007M06",90.3
"Poland","2007M07",90.0
"Poland","2007M08",89.7
"Poland","2007M09",90.4
"Poland","2007M10",90.9
"Poland","2007M11",91.5
"Poland","2007M12",91.8
"Poland","2008M01",92.4
"Poland","2008M02",92.8
"Poland","2008M03",93.1
"Poland","2008M04",93.5
"Poland","2008M05",94.2
"Poland","2008M06",94.4
"Poland","2008M07",94.4
"Poland","2008M08",94.0
